b,c,mean_time,se_time,N,M,v,mean_chi,a,instancia,se_chi
10,30,0.61113,0.0027,1725,1640,2,100.4,85,galaxy_a85_b10_c30_v2.col,1.0296
10,30,0.75857,0.0763,1875,1790,3,102.8,85,galaxy_a85_b10_c30_v3.col,0.8602
10,30,0.71728,0.0032,1957,1872,4,104.2,85,galaxy_a85_b10_c30_v4.col,0.7348
10,30,0.66115,0.0026,1839,1754,5,100.8,85,galaxy_a85_b10_c30_v5.col,1.2
10,40,1.03271,0.0807,2298,2213,1,107.4,85,galaxy_a85_b10_c40_v1.col,1.0296
10,40,0.87873,0.0059,2170,2085,2,107.4,85,galaxy_a85_b10_c40_v2.col,0.7483
10,40,0.996,0.0735,2263,2178,3,108.0,85,galaxy_a85_b10_c40_v3.col,1.0954
10,40,0.84521,0.0028,2141,2056,4,104.4,85,galaxy_a85_b10_c40_v4.col,0.6782
10,40,0.97561,0.0791,2206,2121,5,106.2,85,galaxy_a85_b10_c40_v5.col,0.7348
10,50,1.42298,0.0739,2827,2742,1,112.0,85,galaxy_a85_b10_c50_v1.col,0.8367
10,50,1.17183,0.0022,2631,2546,2,112.4,85,galaxy_a85_b10_c50_v2.col,0.8124
10,50,1.25527,0.0785,2606,2521,3,110.0,85,galaxy_a85_b10_c50_v3.col,0.8944
10,50,1.13216,0.0085,2537,2452,4,108.8,85,galaxy_a85_b10_c50_v4.col,0.7348
10,50,1.25068,0.0753,2640,2555,5,111.0,85,galaxy_a85_b10_c50_v5.col,0.8367
10,60,1.5743,0.0701,3001,2916,1,116.8,85,galaxy_a85_b10_c60_v1.col,2.1307
10,60,1.40254,0.0805,2822,2737,2,112.2,85,galaxy_a85_b10_c60_v2.col,0.9695
10,60,1.58159,0.0734,3082,2997,3,115.6,85,galaxy_a85_b10_c60_v3.col,0.8124
10,60,1.26358,0.0082,2732,2647,4,111.8,85,galaxy_a85_b10_c60_v4.col,1.772
10,60,1.68285,0.0701,3145,3060,5,121.4,85,galaxy_a85_b10_c60_v5.col,1.5033
10,70,1.82049,0.068,3352,3267,1,119.8,85,galaxy_a85_b10_c70_v1.col,1.5297
10,70,2.17661,0.0763,3701,3616,2,122.2,85,galaxy_a85_b10_c70_v2.col,0.8602
10,70,2.04785,0.0932,3462,3377,3,122.6,85,galaxy_a85_b10_c70_v3.col,1.4353
10,70,1.77523,0.0708,3255,3170,4,120.0,85,galaxy_a85_b10_c70_v4.col,0.6325
10,70,1.8797,0.0741,3369,3284,5,118.0,85,galaxy_a85_b10_c70_v5.col,1.0954
10,80,2.41645,0.0738,3938,3853,1,130.4,85,galaxy_a85_b10_c80_v1.col,0.6782
10,80,2.18866,0.0739,3701,3616,2,127.0,85,galaxy_a85_b10_c80_v2.col,0.5477
10,80,2.51675,0.092,3980,3895,3,130.2,85,galaxy_a85_b10_c80_v3.col,1.1576
10,80,1.98164,0.0767,3527,3442,4,121.6,85,galaxy_a85_b10_c80_v4.col,1.8601
10,80,2.31424,0.0734,3854,3769,5,128.0,85,galaxy_a85_b10_c80_v5.col,1.5492
10,90,2.98049,0.0688,4342,4257,1,135.8,85,galaxy_a85_b10_c90_v1.col,2.3958
10,90,3.02025,0.095,4351,4266,2,134.4,85,galaxy_a85_b10_c90_v2.col,2.0881
10,90,2.95689,0.0767,4332,4247,3,135.0,85,galaxy_a85_b10_c90_v3.col,0.3162
10,90,2.64907,0.0791,4144,4059,4,130.4,85,galaxy_a85_b10_c90_v4.col,2.5417
10,90,3.10258,0.0729,4502,4417,5,136.8,85,galaxy_a85_b10_c90_v5.col,1.6248
10,100,3.95377,0.1019,5144,5054,1,146.6,90,galaxy_a90_b10_c100_v1.col,1.1225
10,100,4.03173,0.0891,5124,5034,2,150.4,90,galaxy_a90_b10_c100_v2.col,1.249
10,100,3.71505,0.0745,4991,4901,3,146.0,90,galaxy_a90_b10_c100_v3.col,1.3416
10,100,4.26374,0.0956,5440,5350,4,152.8,90,galaxy_a90_b10_c100_v4.col,0.7348
10,100,3.76913,0.0924,4867,4777,5,144.0,90,galaxy_a90_b10_c100_v5.col,1.1402
10,20,0.48969,0.0016,1466,1376,1,104.8,90,galaxy_a90_b10_c20_v1.col,1.1576
10,20,0.48392,0.0013,1437,1347,2,103.4,90,galaxy_a90_b10_c20_v2.col,0.2449
10,20,0.54182,0.0741,1406,1316,3,103.4,90,galaxy_a90_b10_c20_v3.col,0.8718
10,20,0.47711,0.0022,1456,1366,4,105.0,90,galaxy_a90_b10_c20_v4.col,0.5477
10,20,0.46153,0.0037,1404,1314,5,103.4,90,galaxy_a90_b10_c20_v5.col,0.5099
10,30,0.80384,0.0787,1929,1839,1,106.2,90,galaxy_a90_b10_c30_v1.col,0.5831
10,30,0.65627,0.0034,1819,1729,2,107.4,90,galaxy_a90_b10_c30_v2.col,0.8124
10,30,0.69741,0.0037,1878,1788,3,104.8,90,galaxy_a90_b10_c30_v3.col,0.5831
10,30,0.76012,0.0754,1855,1765,4,106.2,90,galaxy_a90_b10_c30_v4.col,0.3742
10,30,0.63024,0.003,1780,1690,5,103.6,90,galaxy_a90_b10_c30_v5.col,0.5099
10,40,1.1117,0.0068,2516,2426,1,113.8,90,galaxy_a90_b10_c40_v1.col,0.8602
10,40,1.10588,0.0801,2374,2284,2,111.8,90,galaxy_a90_b10_c40_v2.col,0.7348
10,40,1.02211,0.0039,2356,2266,3,111.0,90,galaxy_a90_b10_c40_v3.col,1.6125
10,40,1.14159,0.0738,2422,2332,4,112.0,90,galaxy_a90_b10_c40_v4.col,1.1402
10,40,1.07397,0.0038,2460,2370,5,113.0,90,galaxy_a90_b10_c40_v5.col,1.4832
10,50,1.56252,0.0764,2972,2882,1,118.8,90,galaxy_a90_b10_c50_v1.col,0.5831
10,50,1.45538,0.0743,2839,2749,2,116.0,90,galaxy_a90_b10_c50_v2.col,0.5477
10,50,1.42556,0.0799,2795,2705,3,116.2,90,galaxy_a90_b10_c50_v3.col,0.8
10,50,1.35906,0.0737,2718,2628,4,116.2,90,galaxy_a90_b10_c50_v4.col,0.7348
10,50,1.28566,0.0043,2730,2640,5,117.0,90,galaxy_a90_b10_c50_v5.col,1.0
10,60,1.66241,0.0743,3107,3017,1,118.0,90,galaxy_a90_b10_c60_v1.col,1.5492
10,60,1.74067,0.0721,3206,3116,2,120.6,90,galaxy_a90_b10_c60_v2.col,2.0149
10,60,1.72268,0.0758,3170,3080,3,119.4,90,galaxy_a90_b10_c60_v3.col,0.4
10,60,1.68932,0.0742,3167,3077,4,123.0,90,galaxy_a90_b10_c60_v4.col,0.6325
10,60,1.77435,0.0755,3204,3114,5,120.6,90,galaxy_a90_b10_c60_v5.col,0.9274
10,70,2.27841,0.0724,3796,3706,1,130.6,90,galaxy_a90_b10_c70_v1.col,2.0149
10,70,2.13997,0.0949,3563,3473,2,124.4,90,galaxy_a90_b10_c70_v2.col,1.7205
10,70,2.34178,0.0843,3862,3772,3,130.6,90,galaxy_a90_b10_c70_v3.col,1.2083
10,70,2.19728,0.0768,3744,3654,4,129.0,90,galaxy_a90_b10_c70_v4.col,1.0488
10,70,2.294,0.0735,3778,3688,5,129.6,90,galaxy_a90_b10_c70_v5.col,1.1662
10,80,2.47888,0.0845,3939,3849,1,130.8,90,galaxy_a90_b10_c80_v1.col,1.0677
10,80,2.46707,0.0819,4010,3920,2,132.6,90,galaxy_a90_b10_c80_v2.col,1.3638
10,80,2.57866,0.0755,4075,3985,3,130.6,90,galaxy_a90_b10_c80_v3.col,1.9131
10,80,2.99624,0.0632,4343,4253,4,136.6,90,galaxy_a90_b10_c80_v4.col,0.8124
10,80,2.84697,0.114,4114,4024,5,132.8,90,galaxy_a90_b10_c80_v5.col,1.6852
10,90,3.30956,0.0858,4650,4560,1,140.2,90,galaxy_a90_b10_c90_v1.col,0.8602
10,90,3.27432,0.1047,4555,4465,2,141.8,90,galaxy_a90_b10_c90_v2.col,1.2806
10,90,2.93558,0.0865,4319,4229,3,134.2,90,galaxy_a90_b10_c90_v3.col,1.3928
10,90,3.18751,0.0777,4459,4369,4,139.2,90,galaxy_a90_b10_c90_v4.col,1.6248
10,90,3.83875,0.1508,4944,4854,5,145.0,90,galaxy_a90_b10_c90_v5.col,1.5166
10,100,4.47745,0.1542,5439,5344,1,157.8,95,galaxy_a95_b10_c100_v1.col,1.6248
10,100,4.40896,0.1096,5431,5336,2,152.0,95,galaxy_a95_b10_c100_v2.col,2.4495
10,100,4.04942,0.1532,5002,4907,3,146.8,95,galaxy_a95_b10_c100_v3.col,2.4372
10,100,4.31394,0.1678,5209,5114,4,154.4,95,galaxy_a95_b10_c100_v4.col,1.0296
10,100,4.60877,0.1186,5559,5464,5,151.6,95,galaxy_a95_b10_c100_v5.col,1.9647
10,20,0.64388,0.1242,1488,1393,1,110.6,95,galaxy_a95_b10_c20_v1.col,2.7313
10,20,0.51634,0.0011,1511,1416,2,108.0,95,galaxy_a95_b10_c20_v2.col,1.3416
10,20,0.55432,0.0041,1595,1500,3,109.0,95,galaxy_a95_b10_c20_v3.col,1.1832
10,20,0.62406,0.1196,1501,1406,4,107.8,95,galaxy_a95_b10_c20_v4.col,1.2
10,20,0.5045,0.0029,1503,1408,5,110.8,95,galaxy_a95_b10_c20_v5.col,1.7436
10,30,0.72116,0.0062,1947,1852,1,112.0,95,galaxy_a95_b10_c30_v1.col,0.7071
10,30,0.82891,0.1062,1957,1862,2,112.4,95,galaxy_a95_b10_c30_v2.col,1.2884
10,30,0.79974,0.0028,2069,1974,3,113.6,95,galaxy_a95_b10_c30_v3.col,0.8124
10,30,0.7453,0.0034,1995,1900,4,112.6,95,galaxy_a95_b10_c30_v4.col,0.8124
10,30,0.79483,0.0863,1929,1834,5,110.4,95,galaxy_a95_b10_c30_v5.col,0.4
10,40,1.1467,0.0057,2588,2493,1,118.0,95,galaxy_a95_b10_c40_v1.col,0.5477
10,40,1.26289,0.0847,2630,2535,2,118.8,95,galaxy_a95_b10_c40_v2.col,0.5831
10,40,1.0952,0.0039,2515,2420,3,118.4,95,galaxy_a95_b10_c40_v3.col,0.6782
10,40,1.31834,0.0838,2684,2589,4,117.6,95,galaxy_a95_b10_c40_v4.col,0.6782
10,40,1.11658,0.0027,2521,2426,5,117.6,95,galaxy_a95_b10_c40_v5.col,1.249
10,50,1.65099,0.0911,3073,2978,1,123.0,95,galaxy_a95_b10_c50_v1.col,1.0954
10,50,1.47644,0.0871,2904,2809,2,121.6,95,galaxy_a95_b10_c50_v2.col,0.4
10,50,1.57569,0.0868,3040,2945,3,124.0,95,galaxy_a95_b10_c50_v3.col,0.3162
10,50,1.35707,0.0872,2771,2676,4,119.2,95,galaxy_a95_b10_c50_v4.col,1.8815
10,50,1.64451,0.0838,3102,3007,5,122.2,95,galaxy_a95_b10_c50_v5.col,1.241
10,60,1.95603,0.0823,3501,3406,1,125.2,95,galaxy_a95_b10_c60_v1.col,0.9695
10,60,1.77587,0.0912,3263,3168,2,126.2,95,galaxy_a95_b10_c60_v2.col,1.3565
10,60,1.91511,0.0869,3480,3385,3,125.2,95,galaxy_a95_b10_c60_v3.col,1.4629
10,60,2.28062,0.1051,3765,3670,4,132.4,95,galaxy_a95_b10_c60_v4.col,0.6782
10,60,1.83524,0.0939,3333,3238,5,125.4,95,galaxy_a95_b10_c60_v5.col,0.9274
10,70,2.13876,0.0869,3744,3649,1,132.4,95,galaxy_a95_b10_c70_v1.col,1.5362
10,70,2.39778,0.0806,4008,3913,2,133.2,95,galaxy_a95_b10_c70_v2.col,0.5831
10,70,2.34928,0.0906,3926,3831,3,131.4,95,galaxy_a95_b10_c70_v3.col,1.7493
10,70,2.35653,0.1047,3820,3725,4,132.4,95,galaxy_a95_b10_c70_v4.col,0.6782
10,70,2.41649,0.0799,3971,3876,5,132.8,95,galaxy_a95_b10_c70_v5.col,1.4629
10,80,2.89271,0.0879,4388,4293,1,139.2,95,galaxy_a95_b10_c80_v1.col,1.1136
10,80,3.26857,0.1005,4608,4513,2,141.8,95,galaxy_a95_b10_c80_v2.col,1.5297
10,80,3.3944,0.0839,4811,4716,3,144.4,95,galaxy_a95_b10_c80_v3.col,0.8718
10,80,3.23373,0.1027,4644,4549,4,143.2,95,galaxy_a95_b10_c80_v4.col,1.4283
10,80,2.79869,0.089,4220,4125,5,138.2,95,galaxy_a95_b10_c80_v5.col,1.1576
10,90,3.55213,0.1094,4894,4799,1,144.6,95,galaxy_a95_b10_c90_v1.col,1.7776
10,90,3.35808,0.0907,4746,4651,2,145.4,95,galaxy_a95_b10_c90_v2.col,1.2083
10,90,3.5131,0.1088,4911,4816,3,146.6,95,galaxy_a95_b10_c90_v3.col,0.8718
10,90,3.62344,0.0999,4867,4772,4,143.6,95,galaxy_a95_b10_c90_v4.col,0.9274
10,90,3.6498,0.0853,4983,4888,5,147.2,95,galaxy_a95_b10_c90_v5.col,0.7348
